Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
5.0,5.0,5.0,5.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
5.0,5.0,5.0,5.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
5.0,5.0,5.0,5.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
5.0,5.0,5.0,5.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
5.0,5.0,5.0,5.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
1.0,1.0,1.0,1.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
1.0,1.0,1.0,1.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
1.0,1.0,1.0,1.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
1.0,1.0,1.0,1.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
1.0,1.0,1.0,1.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
1.0,1.0,1.0,1.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
0.0,0.0,0.0,0.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
0.0,0.0,0.0,0.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
0.0,0.0,0.0,0.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
0.0,0.0,0.0,0.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
0.0,0.0,0.0,0.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
0.0,0.0,0.0,0.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
3.0,3.0,3.0,3.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
3.0,3.0,3.0,3.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
3.0,3.0,3.0,3.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
3.0,3.0,3.0,3.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
3.0,3.0,3.0,3.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
3.0,3.0,3.0,3.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
2.0,2.0,2.0,2.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
2.0,2.0,2.0,2.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
2.0,2.0,2.0,2.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
2.0,2.0,2.0,2.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
2.0,2.0,2.0,2.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
2.0,2.0,2.0,2.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
4.0,4.0,4.0,4.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
4.0,4.0,4.0,4.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
4.0,4.0,4.0,4.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
4.0,4.0,4.0,4.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
4.0,4.0,4.0,4.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
4.0,4.0,4.0,4.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
5.0,5.0,5.0,5.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
5.0,5.0,5.0,5.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
5.0,5.0,5.0,5.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
5.0,5.0,5.0,5.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
5.0,5.0,5.0,5.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
5.0,5.0,5.0,5.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
1.0,1.0,1.0,1.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
1.0,1.0,1.0,1.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
1.0,1.0,1.0,1.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
1.0,1.0,1.0,1.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
1.0,1.0,1.0,1.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
1.0,1.0,1.0,1.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
0.0,0.0,0.0,0.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
0.0,0.0,0.0,0.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
0.0,0.0,0.0,0.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
0.0,0.0,0.0,0.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
0.0,0.0,0.0,0.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
0.0,0.0,0.0,0.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
3.0,3.0,3.0,3.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
3.0,3.0,3.0,3.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
3.0,3.0,3.0,3.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
3.0,3.0,3.0,3.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
3.0,3.0,3.0,3.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
3.0,3.0,3.0,3.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
2.0,2.0,2.0,2.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
2.0,2.0,2.0,2.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
2.0,2.0,2.0,2.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
2.0,2.0,2.0,2.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
2.0,2.0,2.0,2.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
2.0,2.0,2.0,2.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
4.0,4.0,4.0,4.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
4.0,5.0,4.0,4.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
4.0,1.0,4.0,4.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
4.0,0.0,4.0,4.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
4.0,3.0,4.0,4.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
4.0,2.0,4.0,4.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
5.0,4.0,5.0,5.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
5.0,5.0,5.0,5.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
5.0,1.0,5.0,5.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
5.0,0.0,5.0,5.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
5.0,3.0,5.0,5.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
5.0,2.0,5.0,5.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
1.0,4.0,1.0,1.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
1.0,5.0,1.0,1.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
1.0,1.0,1.0,1.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
1.0,0.0,1.0,1.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
1.0,3.0,1.0,1.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
1.0,2.0,1.0,1.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
0.0,4.0,0.0,0.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
0.0,5.0,0.0,0.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
0.0,1.0,0.0,0.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
0.0,0.0,0.0,0.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
0.0,3.0,0.0,0.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
0.0,2.0,0.0,0.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
3.0,4.0,3.0,3.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
3.0,5.0,3.0,3.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
3.0,1.0,3.0,3.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
3.0,0.0,3.0,3.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
3.0,3.0,3.0,3.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
3.0,2.0,3.0,3.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
2.0,4.0,2.0,2.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
2.0,5.0,2.0,2.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
2.0,1.0,2.0,2.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
2.0,0.0,2.0,2.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
2.0,3.0,2.0,2.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
2.0,2.0,2.0,2.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
4.0,4.0,4.0,4.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
4.0,4.0,5.0,4.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
4.0,4.0,1.0,4.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
4.0,4.0,0.0,4.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
4.0,4.0,3.0,4.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
4.0,4.0,2.0,4.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
5.0,5.0,4.0,5.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
5.0,5.0,5.0,5.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
5.0,5.0,1.0,5.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
5.0,5.0,0.0,5.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
5.0,5.0,3.0,5.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
5.0,5.0,2.0,5.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
1.0,1.0,4.0,1.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
1.0,1.0,5.0,1.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
1.0,1.0,1.0,1.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
1.0,1.0,0.0,1.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
1.0,1.0,3.0,1.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
1.0,1.0,2.0,1.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
0.0,0.0,4.0,0.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
0.0,0.0,5.0,0.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
0.0,0.0,1.0,0.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
0.0,0.0,0.0,0.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
0.0,0.0,3.0,0.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
0.0,0.0,2.0,0.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
3.0,3.0,4.0,3.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
3.0,3.0,5.0,3.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
3.0,3.0,1.0,3.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
3.0,3.0,0.0,3.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
3.0,3.0,3.0,3.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
3.0,3.0,2.0,3.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
2.0,2.0,4.0,2.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
2.0,2.0,5.0,2.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
2.0,2.0,1.0,2.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
2.0,2.0,0.0,2.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
2.0,2.0,3.0,2.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
2.0,2.0,2.0,2.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
4.0,4.0,4.0,4.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
4.0,4.0,4.0,4.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
4.0,4.0,4.0,4.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
4.0,4.0,4.0,4.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
4.0,4.0,4.0,4.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
4.0,4.0,4.0,4.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
5.0,5.0,5.0,5.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
5.0,5.0,5.0,5.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
5.0,5.0,5.0,5.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
5.0,5.0,5.0,5.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
5.0,5.0,5.0,5.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
5.0,5.0,5.0,5.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
1.0,1.0,1.0,1.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
1.0,1.0,1.0,1.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
1.0,1.0,1.0,1.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
1.0,1.0,1.0,1.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
1.0,1.0,1.0,1.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
1.0,1.0,1.0,1.0,0.872584872,0.384631453,0.429715079,0.173745492,0.451252204,0.034036251,0.506015653,0.091988387,0.274921502,0.287848138,Business Analyst
0.0,0.0,0.0,0.0,0.597878501,0.533881548,0.392105188,0.056322715,0.765810903,0.091609551,0.295096186,0.117693846,0.300494963,0.196731764,Business Analyst
0.0,0.0,0.0,0.0,0.780531948,0.331560943,0.536765143,0.159378249,0.576949003,0.107953331,0.2601374,0.226430993,0.392565119,0.09220452,Business Analyst
0.0,0.0,0.0,0.0,0.818751622,0.463205935,0.564979672,0.224756665,0.666381516,0.122190284,0.32715435,0.155407282,0.292379618,0.087208524,Business Analyst
0.0,0.0,0.0,0.0,0.644264374,0.552267291,0.64988916,0.125297601,0.772890324,0.145167181,0.396957143,0.153636727,0.422800269,0.173155888,Business Analyst
0.0,0.0,0.0,0.0,0.66101671,0.54790355,0.573476443,0.131062453,0.731024132,0.079275779,0.363834346,0.112047949,0.351124634,0.180721275,Business Analyst
0.0,0.0,0.0,0.0,0.745344334,0.474879067,0.535840603,0.173682777,0.672837001,0.120797002,0.437235167,0.17588441,0.385236459,0.189332337,Business Analyst
3.0,3.0,3.0,3.0,0.622017543,0.533753531,0.537454026,0.38265315,0.608028093,0.240571525,0.554862265,0.179315824,0.447812606,0.25256797,Business Analyst
3.0,3.0,3.0,3.0,0.644761869,0.532525065,0.53231559,0.158770919,0.670540948,0.125666438,0.353007898,0.138501094,0.315564249,0.182230971,Business Analyst
3.0,3.0,3.0,3.0,0.704726999,0.499623273,0.513639209,0.093215766,0.635683451,0.072976398,0.461637715,0.116531898,0.35412569,0.164734946,Business Analyst
3.0,3.0,3.0,3.0,0.63088756,0.373296628,0.448455923,0.247161895,0.511111764,0.18992943,0.386699662,0.353323391,0.393232828,0.246461907,Business Analyst
3.0,3.0,3.0,3.0,0.759186024,0.431249448,0.322668225,0.096448251,0.525568453,0.065767937,0.386111431,0.157500296,0.342252831,0.187869943,Business Analyst
3.0,3.0,3.0,3.0,0.752316214,0.450585532,0.321128826,0.09609888,0.664411512,0.092797577,0.361337016,0.144516569,0.320527191,0.232052555,Business Analyst
